"flag","ADDITIONALS","BODY","BOUNDARY","COLLISION","DESIGNSPACE","SETTINGZONE","NONE","Rho","PhaseField","U:0","U:1","U:2","NormalizedPressure","Pressure","Normal:0","Normal:1","Normal:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
256,0,0,0,2,0,0,0,1,7.30240821177e-07,0.00998581935532,6.29153978265e-11,0,-4.01829573296e-07,-1.33943191099e-07,0,0,0,1,6.91200017929,6.91200017929,128,0.5
256,0,0,0,2,0,0,0,1,7.30128737815e-07,0.00998581943474,1.58916741528e-11,0,-4.01763264093e-07,-1.33921088031e-07,0,0,0,1,7.16800022125,7.16800022125,128,0.5
256,0,0,0,2,0,0,0,1,7.30128737815e-07,0.00998581943474,1.58916741528e-11,0,-4.01763264093e-07,-1.33921088031e-07,0,0,0,1,7.42399978638,7.42399978638,128,0.5
256,0,0,0,2,0,0,0,1,7.30128737815e-07,0.00998581943474,1.58916741528e-11,0,-4.01763264093e-07,-1.33921088031e-07,0,0,0,1,7.67999982834,7.67999982834,128,0.5
256,0,0,0,2,0,0,0,1,7.30128737815e-07,0.00998581943474,1.58916741528e-11,0,-4.01763264093e-07,-1.33921088031e-07,0,0,0,1,7.9359998703,7.9359998703,128,0.5
256,0,0,0,2,0,0,0,1,7.30016756486e-07,0.00998581942021,-3.1040805668e-11,0,-4.01696997056e-07,-1.33898999019e-07,0,0,0,1,8.1920003891,8.1920003891,128,0.5
256,0,0,0,2,0,0,0,1,7.30016756486e-07,0.00998581942021,-3.1040805668e-11,0,-4.01696997056e-07,-1.33898999019e-07,0,0,0,1,8.44799995422,8.44799995422,128,0.5
256,0,0,0,2,0,0,0,1,7.30016756486e-07,0.00998581942021,-3.1040805668e-11,0,-4.01696997056e-07,-1.33898999019e-07,0,0,0,1,8.70400047302,8.70400047302,128,0.5
256,0,0,0,2,0,0,0,1,7.30016756486e-07,0.00998581942021,-3.1040805668e-11,0,-4.01696997056e-07,-1.33898999019e-07,0,0,0,1,8.96000003815,8.96000003815,128,0.5
256,0,0,0,2,0,0,0,1,7.29904845661e-07,0.0099858193119,-7.78964653197e-11,0,-4.01630753761e-07,-1.3387691792e-07,0,0,0,1,9.21599960327,9.21599960327,128,0.5
256,0,0,0,2,0,0,0,1,7.29904845661e-07,0.0099858193119,-7.78964653197e-11,0,-4.01630753761e-07,-1.3387691792e-07,0,0,0,1,9.47200012207,9.47200012207,128,0.5
256,0,0,0,2,0,0,0,1,7.29904845661e-07,0.0099858193119,-7.78964653197e-11,0,-4.01630753761e-07,-1.3387691792e-07,0,0,0,1,9.72799968719,9.72799968719,128,0.5
