"flag","ADDITIONALS","BODY","BOUNDARY","COLLISION","DESIGNSPACE","SETTINGZONE","NONE","Rho","PhaseField","U:0","U:1","U:2","NormalizedPressure","Pressure","Normal:0","Normal:1","Normal:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
384,0,0,0,3,0,0,0,1,7.30379017221e-07,2.5196663486e-09,1.24594271832e-10,0,-4.01954020095e-07,-1.33984673365e-07,0,0,0,1,10.4960002899,10.4960002899,128,0.5
384,0,0,0,3,0,0,0,1,7.30379017221e-07,2.5196663486e-09,1.24594271832e-10,0,-4.01954020095e-07,-1.33984673365e-07,0,0,0,1,10.751999855,10.751999855,128,0.5
384,0,0,0,3,0,0,0,1,7.30380467507e-07,2.77018447736e-09,1.25998041213e-10,0,-4.01955008237e-07,-1.33985002746e-07,0,0,0,1,11.0080003738,11.0080003738,128,0.5
384,0,0,0,3,0,0,0,1,7.30380467507e-07,2.77018447736e-09,1.25998041213e-10,0,-4.01955008237e-07,-1.33985002746e-07,0,0,0,1,11.263999939,11.263999939,128,0.5
384,0,0,0,3,0,0,0,1,7.30380467507e-07,2.77018447736e-09,1.25998041213e-10,0,-4.01955008237e-07,-1.33985002746e-07,0,0,0,1,11.5200004578,11.5200004578,128,0.5
384,0,0,0,3,0,0,0,1,7.30380467507e-07,2.77018447736e-09,1.25998041213e-10,0,-4.01955008237e-07,-1.33985002746e-07,0,0,0,1,11.7760000229,11.7760000229,128,0.5
384,0,0,0,3,0,0,0,1,7.30382064608e-07,3.023649516e-09,1.27543698373e-10,0,-4.01956096696e-07,-1.33985365565e-07,0,0,0,1,12.031999588,12.031999588,128,0.5
384,0,0,0,3,0,0,0,1,7.30382064608e-07,3.023649516e-09,1.27543698373e-10,0,-4.01956096696e-07,-1.33985365565e-07,0,0,0,1,12.2880001068,12.2880001068,128,0.5
384,0,0,0,3,0,0,0,1,7.30382064608e-07,3.023649516e-09,1.27543698373e-10,0,-4.01956096696e-07,-1.33985365565e-07,0,0,0,1,12.5439996719,12.5439996719,128,0.5
384,0,0,0,3,0,0,0,1,7.30382064608e-07,3.023649516e-09,1.27543698373e-10,0,-4.01956096696e-07,-1.33985365565e-07,0,0,0,1,12.8000001907,12.8000001907,128,0.5
384,0,0,0,3,0,0,0,1,7.30383812618e-07,3.28034997258e-09,1.29235123589e-10,0,-4.01957288339e-07,-1.3398576278e-07,0,0,0,1,13.0559997559,13.0559997559,128,0.5
384,0,0,0,3,0,0,0,1,7.30383812618e-07,3.28034997258e-09,1.29235123589e-10,0,-4.01957288339e-07,-1.3398576278e-07,0,0,0,1,13.3120002747,13.3120002747,128,0.5
384,0,0,0,3,0,0,0,1,7.30383812618e-07,3.28034997258e-09,1.29235123589e-10,0,-4.01957288339e-07,-1.3398576278e-07,0,0,0,1,13.5679998398,13.5679998398,128,0.5
384,0,0,0,3,0,0,0,1,7.30383812618e-07,3.28034997258e-09,1.29235123589e-10,0,-4.01957288339e-07,-1.3398576278e-07,0,0,0,1,13.8240003586,13.8240003586,128,0.5
384,0,0,0,3,0,0,0,1,7.30385716052e-07,3.54058037694e-09,1.31076587925e-10,0,-4.0195858633e-07,-1.33986195443e-07,0,0,0,1,14.0799999237,14.0799999237,128,0.5
384,0,0,0,3,0,0,0,1,7.30385716052e-07,3.54058037694e-09,1.31076587925e-10,0,-4.0195858633e-07,-1.33986195443e-07,0,0,0,1,14.3360004425,14.3360004425,128,0.5
384,0,0,0,3,0,0,0,1,7.30385716052e-07,3.54058037694e-09,1.31076587925e-10,0,-4.0195858633e-07,-1.33986195443e-07,0,0,0,1,14.5920000076,14.5920000076,128,0.5
384,0,0,0,3,0,0,0,1,7.30385716052e-07,3.54058037694e-09,1.31076587925e-10,0,-4.0195858633e-07,-1.33986195443e-07,0,0,0,1,14.8479995728,14.8479995728,128,0.5
384,0,0,0,3,0,0,0,1,7.30387779871e-07,3.80464631891e-09,1.33072770566e-10,0,-4.01959994143e-07,-1.33986664714e-07,0,0,0,1,15.1040000916,15.1040000916,128,0.5
384,0,0,0,3,0,0,0,1,7.30387779871e-07,3.80464631891e-09,1.33072770566e-10,0,-4.01959994143e-07,-1.33986664714e-07,0,0,0,1,15.3599996567,15.3599996567,128,0.5
384,0,0,0,3,0,0,0,1,7.30387779871e-07,3.80464631891e-09,1.33072770566e-10,0,-4.01959994143e-07,-1.33986664714e-07,0,0,0,1,15.6160001755,15.6160001755,128,0.5
384,0,0,0,3,0,0,0,1,7.30387779871e-07,3.80464631891e-09,1.33072770566e-10,0,-4.01959994143e-07,-1.33986664714e-07,0,0,0,1,15.8719997406,15.8719997406,128,0.5
384,0,0,0,3,0,0,0,1,7.30390009501e-07,4.07286104229e-09,1.35228777949e-10,0,-4.01961515579e-07,-1.3398717186e-07,0,0,0,1,16.1280002594,16.1280002594,128,0.5
384,0,0,0,3,0,0,0,1,7.30390009501e-07,4.07286104229e-09,1.35228777949e-10,0,-4.01961515579e-07,-1.3398717186e-07,0,0,0,1,16.3840007782,16.3840007782,128,0.5
384,0,0,0,3,0,0,0,1,7.30390009501e-07,4.07286104229e-09,1.35228777949e-10,0,-4.01961515579e-07,-1.3398717186e-07,0,0,0,1,16.6399993896,16.6399993896,128,0.5
384,0,0,0,3,0,0,0,1,7.30390009501e-07,4.07286104229e-09,1.35228777949e-10,0,-4.01961515579e-07,-1.3398717186e-07,0,0,0,1,16.8959999084,16.8959999084,128,0.5
384,0,0,0,3,0,0,0,1,7.30392410861e-07,4.34555055951e-09,1.3755016479e-10,0,-4.01963154786e-07,-1.33987718262e-07,0,0,0,1,17.1520004272,17.1520004272,128,0.5
384,0,0,0,3,0,0,0,1,7.30392410861e-07,4.34555055951e-09,1.3755016479e-10,0,-4.01963154786e-07,-1.33987718262e-07,0,0,0,1,17.408000946,17.408000946,128,0.5
384,0,0,0,3,0,0,0,1,7.30392410861e-07,4.34555055951e-09,1.3755016479e-10,0,-4.01963154786e-07,-1.33987718262e-07,0,0,0,1,17.6639995575,17.6639995575,128,0.5
384,0,0,0,3,0,0,0,1,7.30392410861e-07,4.34555055951e-09,1.3755016479e-10,0,-4.01963154786e-07,-1.33987718262e-07,0,0,0,1,17.9200000763,17.9200000763,128,0.5
384,0,0,0,3,0,0,0,1,7.30394990394e-07,4.62305032977e-09,1.40042957159e-10,0,-4.01964916277e-07,-1.33988305426e-07,0,0,0,1,18.1760005951,18.1760005951,128,0.5
384,0,0,0,3,0,0,0,1,7.30394990394e-07,4.62305032977e-09,1.40042957159e-10,0,-4.01964916277e-07,-1.33988305426e-07,0,0,0,1,18.4319992065,18.4319992065,128,0.5
384,0,0,0,3,0,0,0,1,7.30394990394e-07,4.62305032977e-09,1.40042957159e-10,0,-4.01964916277e-07,-1.33988305426e-07,0,0,0,1,18.6879997253,18.6879997253,128,0.5
384,0,0,0,3,0,0,0,1,7.30394990394e-07,4.62305032977e-09,1.40042957159e-10,0,-4.01964916277e-07,-1.33988305426e-07,0,0,0,1,18.9440002441,18.9440002441,128,0.5
384,0,0,0,3,0,0,0,1,7.30397755094e-07,4.90571046584e-09,1.42713677718e-10,0,-4.01966804952e-07,-1.33988934984e-07,0,0,0,1,19.2000007629,19.2000007629,128,0.5
384,0,0,0,3,0,0,0,1,7.30397755094e-07,4.90571046584e-09,1.42713677718e-10,0,-4.01966804952e-07,-1.33988934984e-07,0,0,0,1,19.4559993744,19.4559993744,128,0.5
384,0,0,0,3,0,0,0,1,7.30397755094e-07,4.90571046584e-09,1.42713677718e-10,0,-4.01966804952e-07,-1.33988934984e-07,0,0,0,1,19.7119998932,19.7119998932,128,0.5
384,0,0,0,3,0,0,0,1,7.30397755094e-07,4.90571046584e-09,1.42713677718e-10,0,-4.01966804952e-07,-1.33988934984e-07,0,0,0,1,19.968000412,19.968000412,128,0.5
384,0,0,0,3,0,0,0,1,7.30400712542e-07,5.19389251329e-09,1.45569373287e-10,0,-4.01968826125e-07,-1.33989608708e-07,0,0,0,1,20.2240009308,20.2240009308,128,0.5
384,0,0,0,3,0,0,0,1,7.30400712542e-07,5.19389251329e-09,1.45569373287e-10,0,-4.01968826125e-07,-1.33989608708e-07,0,0,0,1,20.4799995422,20.4799995422,128,0.5
384,0,0,0,3,0,0,0,1,7.30400712542e-07,5.19389251329e-09,1.45569373287e-10,0,-4.01968826125e-07,-1.33989608708e-07,0,0,0,1,20.736000061,20.736000061,128,0.5
384,0,0,0,3,0,0,0,1,7.30400712542e-07,5.19389251329e-09,1.45569373287e-10,0,-4.01968826125e-07,-1.33989608708e-07,0,0,0,1,20.9920005798,20.9920005798,128,0.5
384,0,0,0,3,0,0,0,1,7.30403870949e-07,5.48797476727e-09,1.48617644908e-10,0,-4.01970985547e-07,-1.33990328516e-07,0,0,0,1,21.2479991913,21.2479991913,128,0.5
384,0,0,0,3,0,0,0,1,7.30403870949e-07,5.48797476727e-09,1.48617644908e-10,0,-4.01970985547e-07,-1.33990328516e-07,0,0,0,1,21.5039997101,21.5039997101,128,0.5
384,0,0,0,3,0,0,0,1,7.30403870949e-07,5.48797476727e-09,1.48617644908e-10,0,-4.01970985547e-07,-1.33990328516e-07,0,0,0,1,21.7600002289,21.7600002289,128,0.5
384,0,0,0,3,0,0,0,1,7.30407239188e-07,5.78834917216e-09,1.5186668058e-10,0,-4.01973289437e-07,-1.33991096479e-07,0,0,0,1,22.0160007477,22.0160007477,128,0.5
384,0,0,0,3,0,0,0,1,7.30407239188e-07,5.78834917216e-09,1.5186668058e-10,0,-4.01973289437e-07,-1.33991096479e-07,0,0,0,1,22.2719993591,22.2719993591,128,0.5
384,0,0,0,3,0,0,0,1,7.30407239188e-07,5.78834917216e-09,1.5186668058e-10,0,-4.01973289437e-07,-1.33991096479e-07,0,0,0,1,22.5279998779,22.5279998779,128,0.5
384,0,0,0,3,0,0,0,1,7.30407239188e-07,5.78834917216e-09,1.5186668058e-10,0,-4.01973289437e-07,-1.33991096479e-07,0,0,0,1,22.7840003967,22.7840003967,128,0.5
384,0,0,0,3,0,0,0,1,7.30410826851e-07,6.09542676908e-09,1.55325290885e-10,0,-4.01975744517e-07,-1.33991914839e-07,0,0,0,1,23.0400009155,23.0400009155,128,0.5
384,0,0,0,3,0,0,0,1,7.30410826851e-07,6.09542676908e-09,1.55325290885e-10,0,-4.01975744517e-07,-1.33991914839e-07,0,0,0,1,23.295999527,23.295999527,128,0.5
384,0,0,0,3,0,0,0,1,7.30410826851e-07,6.09542676908e-09,1.55325290885e-10,0,-4.01975744517e-07,-1.33991914839e-07,0,0,0,1,23.5520000458,23.5520000458,128,0.5
384,0,0,0,3,0,0,0,1,7.30410826851e-07,6.09542676908e-09,1.55325290885e-10,0,-4.01975744517e-07,-1.33991914839e-07,0,0,0,1,23.8080005646,23.8080005646,128,0.5
384,0,0,0,3,0,0,0,1,7.30414644288e-07,6.4096347381e-09,1.59002947709e-10,0,-4.01978358042e-07,-1.33992786014e-07,0,0,0,1,24.063999176,24.063999176,128,0.5
384,0,0,0,3,0,0,0,1,7.30414644288e-07,6.4096347381e-09,1.59002947709e-10,0,-4.01978358042e-07,-1.33992786014e-07,0,0,0,1,24.3199996948,24.3199996948,128,0.5
384,0,0,0,3,0,0,0,1,7.30414644288e-07,6.4096347381e-09,1.59002947709e-10,0,-4.01978358042e-07,-1.33992786014e-07,0,0,0,1,24.5760002136,24.5760002136,128,0.5
384,0,0,0,3,0,0,0,1,7.30414644288e-07,6.4096347381e-09,1.59002947709e-10,0,-4.01978358042e-07,-1.33992786014e-07,0,0,0,1,24.8320007324,24.8320007324,128,0.5
384,0,0,0,3,0,0,0,1,7.30418702671e-07,6.7314220004e-09,1.62909826319e-10,0,-4.01981137842e-07,-1.33993712614e-07,0,0,0,1,25.0879993439,25.0879993439,128,0.5
384,0,0,0,3,0,0,0,1,7.30418702671e-07,6.7314220004e-09,1.62909826319e-10,0,-4.01981137842e-07,-1.33993712614e-07,0,0,0,1,25.3439998627,25.3439998627,128,0.5
384,0,0,0,3,0,0,0,1,7.30418702671e-07,6.7314220004e-09,1.62909826319e-10,0,-4.01981137842e-07,-1.33993712614e-07,0,0,0,1,25.6000003815,25.6000003815,128,0.5
384,0,0,0,3,0,0,0,1,7.30418702671e-07,6.7314220004e-09,1.62909826319e-10,0,-4.01981137842e-07,-1.33993712614e-07,0,0,0,1,25.8560009003,25.8560009003,128,0.5
384,0,0,0,3,0,0,0,1,7.30423014049e-07,7.06125642885e-09,1.67056851057e-10,0,-4.01984092362e-07,-1.33994697454e-07,0,0,0,1,26.1119995117,26.1119995117,128,0.5
384,0,0,0,3,0,0,0,1,7.30423014049e-07,7.06125642885e-09,1.67056851057e-10,0,-4.01984092362e-07,-1.33994697454e-07,0,0,0,1,26.3680000305,26.3680000305,128,0.5
384,0,0,0,3,0,0,0,1,7.30423014049e-07,7.06125642885e-09,1.67056851057e-10,0,-4.01984092362e-07,-1.33994697454e-07,0,0,0,1,26.6240005493,26.6240005493,128,0.5
384,0,0,0,3,0,0,0,1,7.30423014049e-07,7.06125642885e-09,1.67056851057e-10,0,-4.01984092362e-07,-1.33994697454e-07,0,0,0,1,26.8799991608,26.8799991608,128,0.5
384,0,0,0,3,0,0,0,1,7.30427591417e-07,7.39963063269e-09,1.71455744931e-10,0,-4.01987230713e-07,-1.33995743571e-07,0,0,0,1,27.1359996796,27.1359996796,128,0.5
384,0,0,0,3,0,0,0,1,7.30427591417e-07,7.39963063269e-09,1.71455744931e-10,0,-4.01987230713e-07,-1.33995743571e-07,0,0,0,1,27.3920001984,27.3920001984,128,0.5
384,0,0,0,3,0,0,0,1,7.30427591417e-07,7.39963063269e-09,1.71455744931e-10,0,-4.01987230713e-07,-1.33995743571e-07,0,0,0,1,27.6480007172,27.6480007172,128,0.5
