"arc_length"	"U_Magnitude"
31.232	7.93347e-08
31.488	7.93347e-08
31.744	7.93347e-08
32	7.93347e-08
32.256	1.40989e-07
32.512	1.40989e-07
32.768	1.40989e-07
33.024	1.97429e-07
33.28	1.97429e-07
33.536	1.97429e-07
33.792	1.97429e-07
34.048	2.3176e-07
34.304	2.3176e-07
34.56	2.3176e-07
34.816	2.3176e-07
35.072	2.32174e-07
35.328	2.32174e-07
35.584	2.32174e-07
35.84	2.32174e-07
36.096	1.95851e-07
36.352	1.95851e-07
36.608	1.95851e-07
36.864	1.95851e-07
37.12	1.34789e-07
37.376	1.34789e-07
37.632	1.34789e-07
37.888	1.34789e-07
38.144	7.00842e-08
38.4	7.00842e-08
38.656	7.00842e-08
38.912	7.00842e-08
39.168	2.30879e-08
39.424	2.30879e-08
39.68	2.30879e-08
39.936	2.30879e-08
40.192	7.77153e-09
40.448	7.77153e-09
40.704	7.77153e-09
40.96	7.77153e-09
41.216	3.13391e-08
41.472	3.13391e-08
41.728	3.13391e-08
41.984	3.13391e-08
42.24	6.42668e-08
42.496	6.42668e-08
42.752	6.42668e-08
43.008	9.36119e-08
43.264	9.36119e-08
43.52	9.36119e-08
43.776	9.36119e-08
44.032	1.08327e-07
44.288	1.08327e-07
44.544	1.08327e-07
44.8	1.08327e-07
45.056	1.08482e-07
45.312	1.08482e-07
45.568	1.08482e-07
45.824	1.08482e-07
46.08	1.01345e-07
46.336	1.01345e-07
46.592	1.01345e-07
46.848	1.01345e-07
47.104	9.75557e-08
47.36	9.75557e-08
47.616	9.75557e-08
47.872	9.75557e-08
48.128	1.02069e-07
48.384	1.02069e-07
48.64	1.02069e-07
48.896	1.02069e-07
49.152	1.14608e-07
49.408	1.14608e-07
49.664	1.14608e-07
49.92	1.14608e-07
50.176	1.30798e-07
50.432	1.30798e-07
50.688	1.30798e-07
50.944	1.30798e-07
51.2	1.49627e-07
51.456	1.49627e-07
51.712	1.49627e-07
51.968	1.49627e-07
52.224	1.72464e-07
52.48	1.72464e-07
52.736	1.72464e-07
52.992	1.72464e-07
53.248	2.0426e-07
53.504	2.0426e-07
53.76	2.0426e-07
54.016	2.47442e-07
54.272	2.47442e-07
54.528	2.47442e-07
54.784	2.47442e-07
55.04	3.02309e-07
55.296	3.02309e-07
55.552	3.02309e-07
55.808	3.02309e-07
56.064	3.64028e-07
56.32	3.64028e-07
56.576	3.64028e-07
56.832	3.64028e-07
57.088	4.26835e-07
57.344	4.26835e-07
57.6	4.26835e-07
57.856	4.26835e-07
58.112	4.82765e-07
58.368	4.82765e-07
58.624	4.82765e-07
58.88	4.82765e-07
59.136	5.25601e-07
59.392	5.25601e-07
59.648	5.25601e-07
59.904	5.25601e-07
60.16	5.48693e-07
60.416	5.48693e-07
60.672	5.48693e-07
60.928	5.48693e-07
61.184	5.4898e-07
61.44	5.4898e-07
61.696	5.4898e-07
61.952	5.4898e-07
62.208	5.25926e-07
62.464	5.25926e-07
62.72	5.25926e-07
62.976	5.25926e-07
63.232	4.87209e-07
63.488	4.87209e-07
63.744	4.87209e-07
64	4.87209e-07
64.256	4.47958e-07
64.512	4.47958e-07
64.768	4.47958e-07
65.024	4.34949e-07
65.28	4.34949e-07
65.536	4.34949e-07
65.792	4.34949e-07
66.048	4.80202e-07
66.304	4.80202e-07
66.56	4.80202e-07
66.816	4.80202e-07
67.072	6.12627e-07
67.328	6.12627e-07
67.584	6.12627e-07
67.84	6.12627e-07
68.096	8.37782e-07
68.352	8.37782e-07
68.608	8.37782e-07
68.864	8.37782e-07
69.12	1.13135e-06
69.376	1.13135e-06
69.632	1.13135e-06
69.888	1.13135e-06
70.144	1.42902e-06
70.4	1.42902e-06
70.656	1.42902e-06
70.912	1.42902e-06
71.168	1.6349e-06
71.424	1.6349e-06
71.68	1.6349e-06
71.936	1.6349e-06
72.192	1.6374e-06
72.448	1.6374e-06
72.704	1.6374e-06
72.96	1.6374e-06
73.216	1.35394e-06
73.472	1.35394e-06
73.728	1.35394e-06
73.984	1.35394e-06
74.24	8.00977e-07
74.496	8.00977e-07
74.752	8.00977e-07
75.008	5.05221e-07
75.264	5.05221e-07
75.52	5.05221e-07
75.776	5.05221e-07
76.032	1.12487e-06
76.288	1.12487e-06
76.544	1.12487e-06
76.8	1.12487e-06
77.056	1.54536e-06
77.312	1.54536e-06
77.568	1.54536e-06
77.824	1.54536e-06
78.08	1.27092e-06
78.336	1.27092e-06
78.592	1.27092e-06
78.848	1.27092e-06
79.104	1.21187e-06
79.36	1.21187e-06
79.616	1.21187e-06
79.872	1.21187e-06
80.128	3.7554e-06
80.384	3.7554e-06
80.64	3.7554e-06
80.896	3.7554e-06
81.152	7.36064e-06
81.408	7.36064e-06
81.664	7.36064e-06
81.92	7.36064e-06
82.176	1.06297e-05
82.432	1.06297e-05
82.688	1.06297e-05
82.944	1.06297e-05
83.2	1.17554e-05
83.456	1.17554e-05
83.712	1.17554e-05
83.968	1.17554e-05
84.224	9.10703e-06
84.48	9.10703e-06
84.736	9.10703e-06
84.992	9.10703e-06
85.248	5.34779e-06
85.504	5.34779e-06
85.76	5.34779e-06
86.016	1.18875e-05
86.272	1.18875e-05
86.528	1.18875e-05
86.784	1.18875e-05
87.04	1.92152e-05
87.296	1.92152e-05
87.552	1.92152e-05
87.808	1.92152e-05
88.064	2.07511e-05
88.32	2.07511e-05
88.576	2.07511e-05
88.832	2.07511e-05
89.088	1.5713e-05
89.344	1.5713e-05
89.6	1.5713e-05
89.856	1.5713e-05
90.112	7.5091e-06
90.368	7.5091e-06
90.624	7.5091e-06
90.88	7.5091e-06
91.136	4.99701e-06
91.392	4.99701e-06
91.648	4.99701e-06
91.904	4.99701e-06
92.16	8.47585e-06
92.416	8.47585e-06
92.672	8.47585e-06
92.928	8.47585e-06
93.184	9.27161e-06
93.44	9.27161e-06
93.696	9.27161e-06
93.952	9.27161e-06
94.208	7.64548e-06
94.464	7.64548e-06
94.72	7.64548e-06
94.976	7.64548e-06
95.232	4.94852e-06
95.488	4.94852e-06
95.744	4.94852e-06
96	4.94852e-06
96.256	2.27635e-06
96.512	2.27635e-06
96.768	2.27635e-06
97.024	1.04984e-06
97.28	1.04984e-06
97.536	1.04984e-06
97.792	1.04984e-06
98.048	1.72836e-06
98.304	1.72836e-06
98.56	1.72836e-06
98.816	1.72836e-06
99.072	1.82737e-06
99.328	1.82737e-06
99.584	1.82737e-06
99.84	1.82737e-06
100.096	1.83896e-06
100.352	1.83896e-06
100.608	1.83896e-06
100.864	1.83896e-06
101.12	2.34022e-06
101.376	2.34022e-06
101.632	2.34022e-06
101.888	2.34022e-06
102.144	2.54792e-06
102.4	2.54792e-06
102.656	2.54792e-06
102.912	2.54792e-06
103.168	2.01146e-06
103.424	2.01146e-06
103.68	2.01146e-06
103.936	2.01146e-06
104.192	1.0138e-06
104.448	1.0138e-06
104.704	1.0138e-06
104.96	1.0138e-06
105.216	1.05313e-06
105.472	1.05313e-06
105.728	1.05313e-06
105.984	1.05313e-06
106.24	2.20073e-06
106.496	2.20073e-06
106.752	2.20073e-06
107.008	3.16345e-06
107.264	3.16345e-06
107.52	3.16345e-06
107.776	3.16345e-06
108.032	3.71376e-06
108.288	3.71376e-06
108.544	3.71376e-06
108.8	3.71376e-06
109.056	3.81833e-06
109.312	3.81833e-06
109.568	3.81833e-06
109.824	3.81833e-06
110.08	3.53601e-06
110.336	3.53601e-06
110.592	3.53601e-06
110.848	3.53601e-06
111.104	2.98867e-06
111.36	2.98867e-06
111.616	2.98867e-06
111.872	2.98867e-06
112.128	2.31826e-06
112.384	2.31826e-06
112.64	2.31826e-06
112.896	2.31826e-06
113.152	1.65165e-06
113.408	1.65165e-06
113.664	1.65165e-06
113.92	1.65165e-06
114.176	1.06962e-06
114.432	1.06962e-06
114.688	1.06962e-06
114.944	1.06962e-06
115.2	6.21619e-07
115.456	6.21619e-07
115.712	6.21619e-07
115.968	6.21619e-07
116.224	3.12428e-07
116.48	3.12428e-07
116.736	3.12428e-07
116.992	3.12428e-07
117.248	1.21974e-07
117.504	1.21974e-07
117.76	1.21974e-07
118.016	4.39367e-08
118.272	4.39367e-08
118.528	4.39367e-08
118.784	4.39367e-08
119.04	8.50618e-08
119.296	8.50618e-08
119.552	8.50618e-08
119.808	8.50618e-08
120.064	1.11838e-07
120.32	1.11838e-07
120.576	1.11838e-07
120.832	1.11838e-07
121.088	1.12919e-07
121.344	1.12919e-07
121.6	1.12919e-07
121.856	1.12919e-07
122.112	9.71276e-08
122.368	9.71276e-08
122.624	9.71276e-08
122.88	9.71276e-08
123.136	7.01091e-08
123.392	7.01091e-08
123.648	7.01091e-08
123.904	7.01091e-08
124.16	4.16141e-08
124.416	4.16141e-08
124.672	4.16141e-08
124.928	4.16141e-08
125.184	1.86131e-08
125.44	1.86131e-08
125.696	1.86131e-08
125.952	1.86131e-08
126.208	5.27722e-09
126.464	5.27722e-09
126.72	5.27722e-09
126.976	5.27722e-09
127.232	7.45892e-10
127.488	7.45892e-10
127.744	7.45892e-10
128	7.45892e-10
128.256	7.45896e-10
128.512	7.45896e-10
128.768	7.45896e-10
129.024	5.27723e-09
129.28	5.27723e-09
129.536	5.27723e-09
129.792	5.27723e-09
130.048	1.86131e-08
130.304	1.86131e-08
130.56	1.86131e-08
130.816	1.86131e-08
131.072	4.16141e-08
131.328	4.16141e-08
131.584	4.16141e-08
131.84	4.16141e-08
132.096	7.01091e-08
132.352	7.01091e-08
132.608	7.01091e-08
132.864	7.01091e-08
133.12	9.71276e-08
133.376	9.71276e-08
133.632	9.71276e-08
133.888	9.71276e-08
134.144	1.12919e-07
134.4	1.12919e-07
134.656	1.12919e-07
134.912	1.12919e-07
135.168	1.11838e-07
135.424	1.11838e-07
135.68	1.11838e-07
135.936	1.11838e-07
136.192	8.50618e-08
136.448	8.50618e-08
136.704	8.50618e-08
136.96	8.50618e-08
137.216	4.39367e-08
137.472	4.39367e-08
137.728	4.39367e-08
137.984	4.39367e-08
138.24	1.21974e-07
138.496	1.21974e-07
138.752	1.21974e-07
139.008	3.12428e-07
139.264	3.12428e-07
139.52	3.12428e-07
139.776	3.12428e-07
140.032	6.21619e-07
140.288	6.21619e-07
140.544	6.21619e-07
140.8	6.21619e-07
141.056	1.06962e-06
141.312	1.06962e-06
141.568	1.06962e-06
141.824	1.06962e-06
142.08	1.65165e-06
142.336	1.65165e-06
142.592	1.65165e-06
142.848	1.65165e-06
143.104	2.31826e-06
143.36	2.31826e-06
143.616	2.31826e-06
143.872	2.31826e-06
144.128	2.98867e-06
144.384	2.98867e-06
144.64	2.98867e-06
144.896	2.98867e-06
145.152	3.53601e-06
145.408	3.53601e-06
145.664	3.53601e-06
145.92	3.53601e-06
146.176	3.81833e-06
146.432	3.81833e-06
146.688	3.81833e-06
146.944	3.81833e-06
147.2	3.71376e-06
147.456	3.71376e-06
147.712	3.71376e-06
147.968	3.71376e-06
148.224	3.16345e-06
148.48	3.16345e-06
148.736	3.16345e-06
148.992	3.16345e-06
149.248	2.20073e-06
149.504	2.20073e-06
149.76	2.20073e-06
150.016	1.05313e-06
150.272	1.05313e-06
150.528	1.05313e-06
150.784	1.05313e-06
151.04	1.0138e-06
151.296	1.0138e-06
151.552	1.0138e-06
151.808	1.0138e-06
152.064	2.01146e-06
152.32	2.01146e-06
152.576	2.01146e-06
152.832	2.01146e-06
153.088	2.54792e-06
153.344	2.54792e-06
153.6	2.54792e-06
153.856	2.54792e-06
154.112	2.34022e-06
154.368	2.34022e-06
154.624	2.34022e-06
154.88	2.34022e-06
155.136	1.83896e-06
155.392	1.83896e-06
155.648	1.83896e-06
155.904	1.83896e-06
156.16	1.82737e-06
156.416	1.82737e-06
156.672	1.82737e-06
156.928	1.82737e-06
157.184	1.72836e-06
157.44	1.72836e-06
157.696	1.72836e-06
157.952	1.72836e-06
158.208	1.04984e-06
158.464	1.04984e-06
158.72	1.04984e-06
158.976	1.04984e-06
159.232	2.27635e-06
159.488	2.27635e-06
159.744	2.27635e-06
160	2.27635e-06
160.256	4.94852e-06
160.512	4.94852e-06
160.768	4.94852e-06
161.024	7.64548e-06
161.28	7.64548e-06
161.536	7.64548e-06
161.792	7.64548e-06
162.048	9.27161e-06
162.304	9.27161e-06
162.56	9.27161e-06
162.816	9.27161e-06
163.072	8.47585e-06
163.328	8.47585e-06
163.584	8.47585e-06
163.84	8.47585e-06
164.096	4.99701e-06
164.352	4.99701e-06
164.608	4.99701e-06
164.864	4.99701e-06
165.12	7.5091e-06
165.376	7.5091e-06
165.632	7.5091e-06
165.888	7.5091e-06
166.144	1.5713e-05
166.4	1.5713e-05
166.656	1.5713e-05
166.912	1.5713e-05
167.168	2.07511e-05
167.424	2.07511e-05
167.68	2.07511e-05
167.936	2.07511e-05
168.192	1.92152e-05
168.448	1.92152e-05
168.704	1.92152e-05
168.96	1.92152e-05
169.216	1.18875e-05
169.472	1.18875e-05
169.728	1.18875e-05
169.984	1.18875e-05
170.24	5.34779e-06
170.496	5.34779e-06
170.752	5.34779e-06
171.008	9.10703e-06
171.264	9.10703e-06
171.52	9.10703e-06
171.776	9.10703e-06
172.032	1.17554e-05
172.288	1.17554e-05
172.544	1.17554e-05
172.8	1.17554e-05
173.056	1.06297e-05
173.312	1.06297e-05
173.568	1.06297e-05
173.824	1.06297e-05
174.08	7.36064e-06
174.336	7.36064e-06
174.592	7.36064e-06
174.848	7.36064e-06
175.104	3.7554e-06
175.36	3.7554e-06
175.616	3.7554e-06
175.872	3.7554e-06
176.128	1.21187e-06
176.384	1.21187e-06
176.64	1.21187e-06
176.896	1.21187e-06
177.152	1.27092e-06
177.408	1.27092e-06
177.664	1.27092e-06
177.92	1.27092e-06
178.176	1.54536e-06
178.432	1.54536e-06
178.688	1.54536e-06
178.944	1.54536e-06
179.2	1.12487e-06
179.456	1.12487e-06
179.712	1.12487e-06
179.968	1.12487e-06
180.224	5.05221e-07
180.48	5.05221e-07
180.736	5.05221e-07
180.992	5.05221e-07
181.248	8.00977e-07
181.504	8.00977e-07
181.76	8.00977e-07
182.016	1.35394e-06
182.272	1.35394e-06
182.528	1.35394e-06
182.784	1.35394e-06
183.04	1.6374e-06
183.296	1.6374e-06
183.552	1.6374e-06
183.808	1.6374e-06
184.064	1.6349e-06
184.32	1.6349e-06
184.576	1.6349e-06
184.832	1.6349e-06
185.088	1.42902e-06
185.344	1.42902e-06
185.6	1.42902e-06
185.856	1.42902e-06
186.112	1.13135e-06
186.368	1.13135e-06
186.624	1.13135e-06
186.88	1.13135e-06
187.136	8.37782e-07
187.392	8.37782e-07
187.648	8.37782e-07
187.904	8.37782e-07
188.16	6.12627e-07
188.416	6.12627e-07
188.672	6.12627e-07
188.928	6.12627e-07
189.184	4.80202e-07
189.44	4.80202e-07
189.696	4.80202e-07
189.952	4.80202e-07
190.208	4.34949e-07
190.464	4.34949e-07
190.72	4.34949e-07
190.976	4.34949e-07
191.232	4.47958e-07
191.488	4.47958e-07
191.744	4.47958e-07
192	4.47958e-07
192.256	4.87209e-07
192.512	4.87209e-07
192.768	4.87209e-07
193.024	5.25926e-07
193.28	5.25926e-07
193.536	5.25926e-07
193.792	5.25926e-07
194.048	5.4898e-07
194.304	5.4898e-07
194.56	5.4898e-07
194.816	5.4898e-07
195.072	5.48693e-07
195.328	5.48693e-07
195.584	5.48693e-07
195.84	5.48693e-07
196.096	5.25601e-07
196.352	5.25601e-07
196.608	5.25601e-07
196.864	5.25601e-07
197.12	4.82765e-07
197.376	4.82765e-07
197.632	4.82765e-07
197.888	4.82765e-07
198.144	4.26835e-07
198.4	4.26835e-07
198.656	4.26835e-07
198.912	4.26835e-07
199.168	3.64028e-07
199.424	3.64028e-07
199.68	3.64028e-07
199.936	3.64028e-07
200.192	3.02309e-07
200.448	3.02309e-07
200.704	3.02309e-07
200.96	3.02309e-07
201.216	2.47442e-07
201.472	2.47442e-07
201.728	2.47442e-07
201.984	2.47442e-07
202.24	2.0426e-07
202.496	2.0426e-07
202.752	2.0426e-07
203.008	1.72464e-07
203.264	1.72464e-07
203.52	1.72464e-07
203.776	1.72464e-07
204.032	1.49627e-07
204.288	1.49627e-07
204.544	1.49627e-07
204.8	1.49627e-07
205.056	1.30798e-07
205.312	1.30798e-07
205.568	1.30798e-07
205.824	1.30798e-07
206.08	1.14608e-07
206.336	1.14608e-07
206.592	1.14608e-07
206.848	1.14608e-07
207.104	1.02069e-07
207.36	1.02069e-07
207.616	1.02069e-07
207.872	1.02069e-07
208.128	9.75558e-08
208.384	9.75558e-08
208.64	9.75558e-08
208.896	9.75558e-08
209.152	1.01345e-07
209.408	1.01345e-07
209.664	1.01345e-07
209.92	1.01345e-07
210.176	1.08482e-07
210.432	1.08482e-07
210.688	1.08482e-07
210.944	1.08482e-07
211.2	1.08327e-07
211.456	1.08327e-07
211.712	1.08327e-07
211.968	1.08327e-07
212.224	9.36119e-08
212.48	9.36119e-08
212.736	9.36119e-08
212.992	9.36119e-08
213.248	6.42668e-08
213.504	6.42668e-08
213.76	6.42668e-08
214.016	3.13391e-08
214.272	3.13391e-08
214.528	3.13391e-08
214.784	3.13391e-08
215.04	7.77155e-09
215.296	7.77155e-09
215.552	7.77155e-09
215.808	7.77155e-09
216.064	2.3088e-08
216.32	2.3088e-08
216.576	2.3088e-08
216.832	2.3088e-08
217.088	7.00843e-08
217.344	7.00843e-08
217.6	7.00843e-08
217.856	7.00843e-08
218.112	1.34789e-07
218.368	1.34789e-07
218.624	1.34789e-07
218.88	1.34789e-07
219.136	1.95852e-07
219.392	1.95852e-07
219.648	1.95852e-07
219.904	1.95852e-07
220.16	2.32175e-07
220.416	2.32175e-07
220.672	2.32175e-07
220.928	2.32175e-07
221.184	2.3176e-07
221.44	2.3176e-07
221.696	2.3176e-07
221.952	2.3176e-07
222.208	1.97429e-07
222.464	1.97429e-07
222.72	1.97429e-07
222.976	1.97429e-07
223.232	1.40989e-07
223.488	1.40989e-07
223.744	1.40989e-07
224	1.40989e-07
224.256	7.93347e-08
224.512	7.93347e-08
224.768	7.93347e-08
225.024	2.94834e-08
225.28	2.94834e-08
225.536	2.94834e-08
225.792	2.94834e-08
226.048	4.69879e-09
226.304	4.69879e-09
226.56	4.69879e-09
226.816	4.69879e-09
227.072	2.52618e-08
227.328	2.52618e-08
227.584	2.52618e-08
227.84	2.52618e-08
228.096	5.74088e-08
228.352	5.74088e-08
228.608	5.74088e-08
228.864	5.74088e-08
229.12	8.91407e-08
229.376	8.91407e-08
229.632	8.91407e-08
229.888	8.91407e-08
230.144	1.08994e-07
230.4	1.08994e-07
230.656	1.08994e-07
230.912	1.08994e-07
231.168	1.08873e-07
231.424	1.08873e-07
231.68	1.08873e-07
231.936	1.08873e-07
232.192	8.82027e-08
232.448	8.82027e-08
232.704	8.82027e-08
232.96	8.82027e-08
233.216	5.39628e-08
233.472	5.39628e-08
233.728	5.39628e-08
233.984	5.39628e-08
234.24	2.15253e-08
234.496	2.15253e-08
234.752	2.15253e-08
235.008	2.29138e-08
235.264	2.29138e-08
235.52	2.29138e-08
235.776	2.29138e-08
236.032	3.22239e-08
236.288	3.22239e-08
236.544	3.22239e-08
236.8	3.22239e-08
237.056	2.58317e-08
237.312	2.58317e-08
237.568	2.58317e-08
237.824	2.58317e-08
238.08	1.66362e-08
238.336	1.66362e-08
238.592	1.66362e-08
238.848	1.66362e-08
239.104	4.19398e-08
239.36	4.19398e-08
239.616	4.19398e-08
239.872	4.19398e-08
240.128	7.40457e-08
240.384	7.40457e-08
240.64	7.40457e-08
240.896	7.40457e-08
241.152	9.56593e-08
241.408	9.56593e-08
241.664	9.56593e-08
241.92	9.56593e-08
242.176	9.91303e-08
242.432	9.91303e-08
242.688	9.91303e-08
242.944	9.91303e-08
243.2	8.2837e-08
243.456	8.2837e-08
243.712	8.2837e-08
243.968	8.2837e-08
244.224	5.23592e-08
244.48	5.23592e-08
244.736	5.23592e-08
244.992	5.23592e-08
245.248	2.18726e-08
245.504	2.18726e-08
245.76	2.18726e-08
246.016	2.82989e-08
246.272	2.82989e-08
246.528	2.82989e-08
246.784	2.82989e-08
247.04	4.53401e-08
247.296	4.53401e-08
247.552	4.53401e-08
247.808	4.53401e-08
248.064	4.93863e-08
248.32	4.93863e-08
248.576	4.93863e-08
248.832	4.93863e-08
249.088	4.15879e-08
249.344	4.15879e-08
249.6	4.15879e-08
249.856	4.15879e-08
250.112	2.78723e-08
250.368	2.78723e-08
250.624	2.78723e-08
250.88	2.78723e-08
251.136	1.45637e-08
251.392	1.45637e-08
251.648	1.45637e-08
251.904	1.45637e-08
252.16	5.58361e-09
252.416	5.58361e-09
252.672	5.58361e-09
252.928	5.58361e-09
253.184	1.28422e-09
253.44	1.28422e-09
253.696	1.28422e-09
253.952	1.28422e-09
254.208	1.72591e-10
254.464	1.72591e-10
254.72	1.72591e-10
254.976	1.72591e-10
255.232	0
255.488	0
255.744	0
256	0
