"arc_length"	"U_Magnitude"
68.352	5.99394e-08
68.608	5.99394e-08
68.864	5.99394e-08
69.12	6.03615e-08
69.376	6.03615e-08
69.632	6.03615e-08
69.888	6.03615e-08
70.144	8.23791e-08
70.4	8.23791e-08
70.656	8.23791e-08
70.912	8.23791e-08
71.168	1.29404e-07
71.424	1.29404e-07
71.68	1.29404e-07
71.936	1.29404e-07
72.192	1.98589e-07
72.448	1.98589e-07
72.704	1.98589e-07
72.96	1.98589e-07
73.216	2.78941e-07
73.472	2.78941e-07
73.728	2.78941e-07
73.984	2.78941e-07
74.24	3.51202e-07
74.496	3.51202e-07
74.752	3.51202e-07
75.008	3.89113e-07
75.264	3.89113e-07
75.52	3.89113e-07
75.776	3.89113e-07
76.032	3.67593e-07
76.288	3.67593e-07
76.544	3.67593e-07
76.8	3.67593e-07
77.056	2.74631e-07
77.312	2.74631e-07
77.568	2.74631e-07
77.824	2.74631e-07
78.08	1.36679e-07
78.336	1.36679e-07
78.592	1.36679e-07
78.848	1.36679e-07
79.104	1.39755e-07
79.36	1.39755e-07
79.616	1.39755e-07
79.872	1.39755e-07
80.128	2.52747e-07
80.384	2.52747e-07
80.64	2.52747e-07
80.896	2.52747e-07
81.152	2.63727e-07
81.408	2.63727e-07
81.664	2.63727e-07
81.92	2.63727e-07
82.176	1.63034e-07
82.432	1.63034e-07
82.688	1.63034e-07
82.944	1.63034e-07
83.2	3.18497e-07
83.456	3.18497e-07
83.712	3.18497e-07
83.968	3.18497e-07
84.224	7.58962e-07
84.48	7.58962e-07
84.736	7.58962e-07
84.992	7.58962e-07
85.248	1.45956e-06
85.504	1.45956e-06
85.76	1.45956e-06
86.016	2.42798e-06
86.272	2.42798e-06
86.528	2.42798e-06
86.784	2.42798e-06
87.04	3.13583e-06
87.296	3.13583e-06
87.552	3.13583e-06
87.808	3.13583e-06
88.064	2.93226e-06
88.32	2.93226e-06
88.576	2.93226e-06
88.832	2.93226e-06
89.088	1.77019e-06
89.344	1.77019e-06
89.6	1.77019e-06
89.856	1.77019e-06
90.112	1.24313e-06
90.368	1.24313e-06
90.624	1.24313e-06
90.88	1.24313e-06
91.136	2.40481e-06
91.392	2.40481e-06
91.648	2.40481e-06
91.904	2.40481e-06
92.16	2.98152e-06
92.416	2.98152e-06
92.672	2.98152e-06
92.928	2.98152e-06
93.184	2.76394e-06
93.44	2.76394e-06
93.696	2.76394e-06
93.952	2.76394e-06
94.208	2.29021e-06
94.464	2.29021e-06
94.72	2.29021e-06
94.976	2.29021e-06
